gene_cell_id,gene_id,legend,label,origin,value,category,unit
2914,46,"Breast, female reproductive system",EFO-21,Ascites," 0.3","Cancer cell line",TPM
2915,46,"Breast, female reproductive system",HeLa,Cervix,11.0,"Cancer cell line",TPM
2916,46,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 3.1","Telomerase immortalized cell line",TPM
2917,46,"Breast, female reproductive system",MCF7,"Pleural effusion"," 0.1","Cancer cell line",TPM
2918,46,"Breast, female reproductive system",SiHa,Cervix,27.3,"Cancer cell line",TPM
2919,46,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",46.8,"Cancer cell line",TPM
2920,46,"Breast, female reproductive system",T-47d,NA," 0.2","Cancer cell line",TPM
2921,46,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 1.6","Transformed cell line",TPM
2922,46,"Renal, urinary, male reproductive system",NTERA-2,," 1.4","Cancer cell line",TPM
2923,46,"Renal, urinary, male reproductive system",PC-3,"Bone marrow"," 4.0","Cancer cell line",TPM
2924,46,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 0.0","Telomerase immortalized cell line",TPM
2925,46,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 0.0","Cancer cell line",TPM
2926,46,Sarcoma,"ASC diff","Adipose tissue",20.2,Uncategorised,TPM
2927,46,Sarcoma,"ASC TERT1","Adipose tissue",28.7,"Telomerase immortalized cell line",TPM
2928,46,Sarcoma,LHCN-M2,NA,15.0,"Telomerase immortalized cell line",TPM
2929,46,Sarcoma,RH-30,"Bone marrow "," 0.0","Cancer cell line",TPM
2930,46,Sarcoma,"U-2 OS",Bone," 0.3","Cancer cell line",TPM
2931,46,Sarcoma,U-2197,Subcutis," 6.6","Cancer cell line",TPM
2932,46,Fibroblast,BJ,Foreskin,19.1,"Finite cell line",TPM
2933,46,Fibroblast,"BJ hTERT+",Foreskin,17.5,"Telomerase immortalized cell line",TPM
2934,46,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,15.4,Uncategorised,TPM
2935,46,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,15.2,Uncategorised,TPM
2936,46,Fibroblast,fHDF/TERT166,Foreskin,17.9,"Telomerase immortalized cell line",TPM
2937,46,Fibroblast,"HBF TERT88",Brain," 3.1","Telomerase immortalized cell line",TPM
2938,46,Endothelial,hTEC/SVTERT24-B,Thyroid,11.1,"Transformed cell line",TPM
2939,46,Endothelial,"HUVEC TERT2","Umbilical vein"," 8.4","Telomerase immortalized cell line",TPM
2940,46,Endothelial,TIME,Skin,14.2,"Telomerase immortalized cell line",TPM
2941,46,Miscellaneous,BEWO,Brain," 0.1","Cancer cell line",TPM
2942,46,Miscellaneous,HHSteC,Liver,38.1,Uncategorised,TPM
2943,46,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",49.9,Uncategorised,TPM
2944,46,Miscellaneous,hTCEpi,Cornea," 0.7","Telomerase immortalized cell line",TPM
2945,47,Brain,AF22,Skin," 49.6",Uncategorised,TPM
2946,47,Brain,SH-SY5Y,"Bone marrow"," 49.8","Cancer cell line",TPM
2947,47,Brain,"U-138 MG",Brain," 72.7","Cancer cell line",TPM
2948,47,Brain,"U-251 MG",Brain," 41.8","Cancer cell line",TPM
2949,47,Brain,"U-87 MG",Brain,102.6,"Cancer cell line",TPM
2950,47,Skin,A-431,Skin," 40.2","Cancer cell line",TPM
2951,47,Skin,HaCaT,Skin," 36.2","Spontaneously immortalized cell line",TPM
2952,47,Skin,SK-MEL-30,Subcutis,134.5,"Cancer cell line",TPM
2953,47,Skin,WM-115,Skin," 53.5","Cancer cell line",TPM
2954,47,Myeloid,HAP1,Leukemia," 76.1","Cancer cell line",TPM
2955,47,Myeloid,HEL,"Peripheral blood"," 27.9","Cancer cell line",TPM
2956,47,Myeloid,HL-60,"Peripheral blood"," 17.7","Cancer cell line",TPM
2957,47,Myeloid,HMC-1,"Peripheral blood"," 29.2","Cancer cell line",TPM
2958,47,Myeloid,K-562,"Pleural effusion"," 74.9","Cancer cell line",TPM
2959,47,Myeloid,NB-4,"Bone marrow"," 31.5","Cancer cell line",TPM
2960,47,Myeloid,THP-1,"Peripheral blood"," 18.0","Cancer cell line",TPM
2961,47,Myeloid,U-937,"Pleural effusion"," 41.5","Cancer cell line",TPM
2962,47,Lymphoid,Daudi,"Orbital biopsy"," 21.2","Cancer cell line",TPM
2963,47,Lymphoid,HDLM-2,"Pleural effusion"," 36.1","Cancer cell line",TPM
2964,47,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 44.1","Cancer cell line",TPM
2965,47,Lymphoid,MOLT-4,"Peripheral blood"," 32.0","Cancer cell line",TPM
2966,47,Lymphoid,REH,"Peripheral blood"," 56.8","Cancer cell line",TPM
2967,47,Lymphoid,RPMI-8226,"Peripheral blood"," 20.4","Cancer cell line",TPM
2968,47,Lymphoid,U-266/70,"Peripheral blood"," 61.4","Cancer cell line",TPM
2969,47,Lymphoid,U-266/84,"Peripheral blood"," 73.9","Cancer cell line",TPM
2970,47,Lymphoid,U-698,Tonsil," 73.6","Cancer cell line",TPM
2971,47,Lung,A549,Lung," 23.7","Cancer cell line",TPM
2972,47,Lung,HBEC3-KT,"Central lung bronchiole"," 40.4","Telomerase immortalized cell line",TPM
2973,47,Lung,SCLC-21H,"Pleural effusion"," 48.2","Cancer cell line",TPM
2974,47,Abdominal,CACO-2,Colon," 35.1","Cancer cell line",TPM
2975,47,Abdominal,CAPAN-2,Pancreas," 28.6","Cancer cell line",TPM
2976,47,Abdominal,"Hep G2",Liver," 49.4","Cancer cell line",TPM
2977,47,"Breast, female reproductive system",AN3-CA,"Lymph node "," 42.7","Cancer cell line",TPM
2978,47,"Breast, female reproductive system",EFO-21,Ascites," 62.9","Cancer cell line",TPM
2979,47,"Breast, female reproductive system",HeLa,Cervix," 22.2","Cancer cell line",TPM
2980,47,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",194.2,"Telomerase immortalized cell line",TPM
2981,47,"Breast, female reproductive system",MCF7,"Pleural effusion"," 36.2","Cancer cell line",TPM
2982,47,"Breast, female reproductive system",SiHa,Cervix,145.2,"Cancer cell line",TPM
2983,47,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 17.0","Cancer cell line",TPM
2984,47,"Breast, female reproductive system",T-47d,NA," 35.2","Cancer cell line",TPM
2985,47,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney"," 59.4","Transformed cell line",TPM
2986,47,"Renal, urinary, male reproductive system",NTERA-2,," 52.7","Cancer cell line",TPM
2987,47,"Renal, urinary, male reproductive system",PC-3,"Bone marrow"," 58.2","Cancer cell line",TPM
2988,47,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 69.5","Telomerase immortalized cell line",TPM
2989,47,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 17.0","Cancer cell line",TPM
2990,47,Sarcoma,"ASC diff","Adipose tissue",101.2,Uncategorised,TPM
2991,47,Sarcoma,"ASC TERT1","Adipose tissue"," 79.4","Telomerase immortalized cell line",TPM
2992,47,Sarcoma,LHCN-M2,NA," 97.8","Telomerase immortalized cell line",TPM
2993,47,Sarcoma,RH-30,"Bone marrow "," 32.2","Cancer cell line",TPM
2994,47,Sarcoma,"U-2 OS",Bone," 49.8","Cancer cell line",TPM
2995,47,Sarcoma,U-2197,Subcutis," 63.1","Cancer cell line",TPM
2996,47,Fibroblast,BJ,Foreskin," 75.0","Finite cell line",TPM
2997,47,Fibroblast,"BJ hTERT+",Foreskin," 82.2","Telomerase immortalized cell line",TPM
2998,47,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 63.7",Uncategorised,TPM
2999,47,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 45.7",Uncategorised,TPM
3000,47,Fibroblast,fHDF/TERT166,Foreskin," 93.8","Telomerase immortalized cell line",TPM
3001,47,Fibroblast,"HBF TERT88",Brain," 93.8","Telomerase immortalized cell line",TPM
3002,47,Endothelial,hTEC/SVTERT24-B,Thyroid,106.6,"Transformed cell line",TPM
3003,47,Endothelial,"HUVEC TERT2","Umbilical vein"," 68.8","Telomerase immortalized cell line",TPM
3004,47,Endothelial,TIME,Skin," 85.5","Telomerase immortalized cell line",TPM
3005,47,Miscellaneous,BEWO,Brain," 32.3","Cancer cell line",TPM
3006,47,Miscellaneous,HHSteC,Liver,204.8,Uncategorised,TPM
3007,47,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",110.3,Uncategorised,TPM
3008,47,Miscellaneous,hTCEpi,Cornea,132.2,"Telomerase immortalized cell line",TPM
3009,48,Brain,AF22,Skin,0.4,Uncategorised,TPM
3010,48,Brain,SH-SY5Y,"Bone marrow",2.8,"Cancer cell line",TPM
3011,48,Brain,"U-138 MG",Brain,2.5,"Cancer cell line",TPM
3012,48,Brain,"U-251 MG",Brain,1.4,"Cancer cell line",TPM
3013,48,Brain,"U-87 MG",Brain,2.8,"Cancer cell line",TPM
3014,48,Skin,A-431,Skin,1.5,"Cancer cell line",TPM
3015,48,Skin,HaCaT,Skin,0.9,"Spontaneously immortalized cell line",TPM
3016,48,Skin,SK-MEL-30,Subcutis,5.6,"Cancer cell line",TPM
3017,48,Skin,WM-115,Skin,1.5,"Cancer cell line",TPM
3018,48,Myeloid,HAP1,Leukemia,0.7,"Cancer cell line",TPM
3019,48,Myeloid,HEL,"Peripheral blood",0.0,"Cancer cell line",TPM
3020,48,Myeloid,HL-60,"Peripheral blood",1.0,"Cancer cell line",TPM
3021,48,Myeloid,HMC-1,"Peripheral blood",1.0,"Cancer cell line",TPM
3022,48,Myeloid,K-562,"Pleural effusion",0.9,"Cancer cell line",TPM
3023,48,Myeloid,NB-4,"Bone marrow",1.2,"Cancer cell line",TPM
3024,48,Myeloid,THP-1,"Peripheral blood",0.1,"Cancer cell line",TPM
3025,48,Myeloid,U-937,"Pleural effusion",0.6,"Cancer cell line",TPM
3026,48,Lymphoid,Daudi,"Orbital biopsy",0.0,"Cancer cell line",TPM
3027,48,Lymphoid,HDLM-2,"Pleural effusion",0.4,"Cancer cell line",TPM
3028,48,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",2.1,"Cancer cell line",TPM
3029,48,Lymphoid,MOLT-4,"Peripheral blood",0.7,"Cancer cell line",TPM
3030,48,Lymphoid,REH,"Peripheral blood",1.2,"Cancer cell line",TPM
3031,48,Lymphoid,RPMI-8226,"Peripheral blood",0.2,"Cancer cell line",TPM
3032,48,Lymphoid,U-266/70,"Peripheral blood",1.8,"Cancer cell line",TPM
3033,48,Lymphoid,U-266/84,"Peripheral blood",1.4,"Cancer cell line",TPM
3034,48,Lymphoid,U-698,Tonsil,2.1,"Cancer cell line",TPM
3035,48,Lung,A549,Lung,0.0,"Cancer cell line",TPM
3036,48,Lung,HBEC3-KT,"Central lung bronchiole",0.3,"Telomerase immortalized cell line",TPM
3037,48,Lung,SCLC-21H,"Pleural effusion",0.7,"Cancer cell line",TPM
3038,48,Abdominal,CACO-2,Colon,2.0,"Cancer cell line",TPM
3039,48,Abdominal,CAPAN-2,Pancreas,1.4,"Cancer cell line",TPM
3040,48,Abdominal,"Hep G2",Liver,1.4,"Cancer cell line",TPM
3041,48,"Breast, female reproductive system",AN3-CA,"Lymph node ",1.7,"Cancer cell line",TPM
3042,48,"Breast, female reproductive system",EFO-21,Ascites,2.2,"Cancer cell line",TPM
3043,48,"Breast, female reproductive system",HeLa,Cervix,0.2,"Cancer cell line",TPM
3044,48,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",0.9,"Telomerase immortalized cell line",TPM
3045,48,"Breast, female reproductive system",MCF7,"Pleural effusion",0.4,"Cancer cell line",TPM
3046,48,"Breast, female reproductive system",SiHa,Cervix,0.8,"Cancer cell line",TPM
3047,48,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",0.5,"Cancer cell line",TPM
3048,48,"Breast, female reproductive system",T-47d,NA,0.9,"Cancer cell line",TPM
3049,48,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",0.0,"Transformed cell line",TPM
3050,48,"Renal, urinary, male reproductive system",NTERA-2,,1.0,"Cancer cell line",TPM
3051,48,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",0.4,"Cancer cell line",TPM
3052,48,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",0.2,"Telomerase immortalized cell line",TPM
3053,48,"Renal, urinary, male reproductive system",RT4,"Urinary bladder",0.7,"Cancer cell line",TPM
3054,48,Sarcoma,"ASC diff","Adipose tissue",0.1,Uncategorised,TPM
3055,48,Sarcoma,"ASC TERT1","Adipose tissue",0.6,"Telomerase immortalized cell line",TPM
3056,48,Sarcoma,LHCN-M2,NA,0.4,"Telomerase immortalized cell line",TPM
3057,48,Sarcoma,RH-30,"Bone marrow ",0.2,"Cancer cell line",TPM
3058,48,Sarcoma,"U-2 OS",Bone,0.7,"Cancer cell line",TPM
3059,48,Sarcoma,U-2197,Subcutis,2.0,"Cancer cell line",TPM
3060,48,Fibroblast,BJ,Foreskin,1.6,"Finite cell line",TPM
3061,48,Fibroblast,"BJ hTERT+",Foreskin,0.3,"Telomerase immortalized cell line",TPM
3062,48,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,0.1,Uncategorised,TPM
3063,48,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,0.2,Uncategorised,TPM
3064,48,Fibroblast,fHDF/TERT166,Foreskin,0.3,"Telomerase immortalized cell line",TPM
3065,48,Fibroblast,"HBF TERT88",Brain,0.7,"Telomerase immortalized cell line",TPM
3066,48,Endothelial,hTEC/SVTERT24-B,Thyroid,1.4,"Transformed cell line",TPM
3067,48,Endothelial,"HUVEC TERT2","Umbilical vein",0.2,"Telomerase immortalized cell line",TPM
3068,48,Endothelial,TIME,Skin,0.5,"Telomerase immortalized cell line",TPM
3069,48,Miscellaneous,BEWO,Brain,0.9,"Cancer cell line",TPM
3070,48,Miscellaneous,HHSteC,Liver,1.2,Uncategorised,TPM
3071,48,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",0.1,Uncategorised,TPM
3072,48,Miscellaneous,hTCEpi,Cornea,0.4,"Telomerase immortalized cell line",TPM
3073,49,Brain,AF22,Skin,6.0,Uncategorised,TPM
3074,49,Brain,SH-SY5Y,"Bone marrow",0.0,"Cancer cell line",TPM
3075,49,Brain,"U-138 MG",Brain,0.0,"Cancer cell line",TPM
3076,49,Brain,"U-251 MG",Brain,0.2,"Cancer cell line",TPM
3077,49,Brain,"U-87 MG",Brain,0.2,"Cancer cell line",TPM
3078,49,Skin,A-431,Skin,0.1,"Cancer cell line",TPM
3079,49,Skin,HaCaT,Skin,0.0,"Spontaneously immortalized cell line",TPM
3080,49,Skin,SK-MEL-30,Subcutis,0.3,"Cancer cell line",TPM
3081,49,Skin,WM-115,Skin,0.0,"Cancer cell line",TPM
3082,49,Myeloid,HAP1,Leukemia,0.2,"Cancer cell line",TPM
3083,49,Myeloid,HEL,"Peripheral blood",0.2,"Cancer cell line",TPM
3084,49,Myeloid,HL-60,"Peripheral blood",0.0,"Cancer cell line",TPM
3085,49,Myeloid,HMC-1,"Peripheral blood",0.1,"Cancer cell line",TPM
3086,49,Myeloid,K-562,"Pleural effusion",0.0,"Cancer cell line",TPM
3087,49,Myeloid,NB-4,"Bone marrow",0.1,"Cancer cell line",TPM
3088,49,Myeloid,THP-1,"Peripheral blood",0.0,"Cancer cell line",TPM
3089,49,Myeloid,U-937,"Pleural effusion",0.0,"Cancer cell line",TPM
3090,49,Lymphoid,Daudi,"Orbital biopsy",0.0,"Cancer cell line",TPM
3091,49,Lymphoid,HDLM-2,"Pleural effusion",0.0,"Cancer cell line",TPM
3092,49,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",0.1,"Cancer cell line",TPM
3093,49,Lymphoid,MOLT-4,"Peripheral blood",0.0,"Cancer cell line",TPM
3094,49,Lymphoid,REH,"Peripheral blood",0.0,"Cancer cell line",TPM
3095,49,Lymphoid,RPMI-8226,"Peripheral blood",0.1,"Cancer cell line",TPM
3096,49,Lymphoid,U-266/70,"Peripheral blood",0.0,"Cancer cell line",TPM
3097,49,Lymphoid,U-266/84,"Peripheral blood",0.0,"Cancer cell line",TPM
3098,49,Lymphoid,U-698,Tonsil,0.0,"Cancer cell line",TPM
3099,49,Lung,A549,Lung,0.0,"Cancer cell line",TPM
3100,49,Lung,HBEC3-KT,"Central lung bronchiole",0.1,"Telomerase immortalized cell line",TPM
3101,49,Lung,SCLC-21H,"Pleural effusion",0.0,"Cancer cell line",TPM
3102,49,Abdominal,CACO-2,Colon,0.4,"Cancer cell line",TPM
3103,49,Abdominal,CAPAN-2,Pancreas,0.0,"Cancer cell line",TPM
3104,49,Abdominal,"Hep G2",Liver,0.1,"Cancer cell line",TPM
3105,49,"Breast, female reproductive system",AN3-CA,"Lymph node ",0.1,"Cancer cell line",TPM
3106,49,"Breast, female reproductive system",EFO-21,Ascites,3.2,"Cancer cell line",TPM
3107,49,"Breast, female reproductive system",HeLa,Cervix,0.1,"Cancer cell line",TPM
3108,49,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",0.0,"Telomerase immortalized cell line",TPM
3109,49,"Breast, female reproductive system",MCF7,"Pleural effusion",0.0,"Cancer cell line",TPM
3110,49,"Breast, female reproductive system",SiHa,Cervix,0.0,"Cancer cell line",TPM
3111,49,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",0.1,"Cancer cell line",TPM
3112,49,"Breast, female reproductive system",T-47d,NA,0.0,"Cancer cell line",TPM
3113,49,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",1.0,"Transformed cell line",TPM
3114,49,"Renal, urinary, male reproductive system",NTERA-2,,1.9,"Cancer cell line",TPM
3115,49,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",0.1,"Cancer cell line",TPM
3116,49,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",0.0,"Telomerase immortalized cell line",TPM
3117,49,"Renal, urinary, male reproductive system",RT4,"Urinary bladder",0.1,"Cancer cell line",TPM
3118,49,Sarcoma,"ASC diff","Adipose tissue",0.1,Uncategorised,TPM
3119,49,Sarcoma,"ASC TERT1","Adipose tissue",3.9,"Telomerase immortalized cell line",TPM
3120,49,Sarcoma,LHCN-M2,NA,2.1,"Telomerase immortalized cell line",TPM
3121,49,Sarcoma,RH-30,"Bone marrow ",1.3,"Cancer cell line",TPM
3122,49,Sarcoma,"U-2 OS",Bone,1.6,"Cancer cell line",TPM
3123,49,Sarcoma,U-2197,Subcutis,0.0,"Cancer cell line",TPM
3124,49,Fibroblast,BJ,Foreskin,0.1,"Finite cell line",TPM
3125,49,Fibroblast,"BJ hTERT+",Foreskin,0.0,"Telomerase immortalized cell line",TPM
3126,49,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,0.2,Uncategorised,TPM
3127,49,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,0.3,Uncategorised,TPM
3128,49,Fibroblast,fHDF/TERT166,Foreskin,1.3,"Telomerase immortalized cell line",TPM
3129,49,Fibroblast,"HBF TERT88",Brain,0.2,"Telomerase immortalized cell line",TPM
3130,49,Endothelial,hTEC/SVTERT24-B,Thyroid,0.1,"Transformed cell line",TPM
3131,49,Endothelial,"HUVEC TERT2","Umbilical vein",0.0,"Telomerase immortalized cell line",TPM
3132,49,Endothelial,TIME,Skin,0.0,"Telomerase immortalized cell line",TPM
3133,49,Miscellaneous,BEWO,Brain,3.7,"Cancer cell line",TPM
3134,49,Miscellaneous,HHSteC,Liver,0.0,Uncategorised,TPM
3135,49,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",1.1,Uncategorised,TPM
3136,49,Miscellaneous,hTCEpi,Cornea,0.0,"Telomerase immortalized cell line",TPM
3137,50,Brain,AF22,Skin,17.6,Uncategorised,TPM
3138,50,Brain,SH-SY5Y,"Bone marrow",25.4,"Cancer cell line",TPM
3139,50,Brain,"U-138 MG",Brain,17.4,"Cancer cell line",TPM
3140,50,Brain,"U-251 MG",Brain,23.9,"Cancer cell line",TPM
3141,50,Brain,"U-87 MG",Brain,19.2,"Cancer cell line",TPM
3142,50,Skin,A-431,Skin,28.0,"Cancer cell line",TPM
3143,50,Skin,HaCaT,Skin,16.4,"Spontaneously immortalized cell line",TPM
3144,50,Skin,SK-MEL-30,Subcutis,20.8,"Cancer cell line",TPM
3145,50,Skin,WM-115,Skin,19.2,"Cancer cell line",TPM
3146,50,Myeloid,HAP1,Leukemia,26.1,"Cancer cell line",TPM
3147,50,Myeloid,HEL,"Peripheral blood",16.0,"Cancer cell line",TPM
3148,50,Myeloid,HL-60,"Peripheral blood"," 7.6","Cancer cell line",TPM
3149,50,Myeloid,HMC-1,"Peripheral blood",14.4,"Cancer cell line",TPM
3150,50,Myeloid,K-562,"Pleural effusion",11.8,"Cancer cell line",TPM
3151,50,Myeloid,NB-4,"Bone marrow"," 4.5","Cancer cell line",TPM
3152,50,Myeloid,THP-1,"Peripheral blood"," 4.6","Cancer cell line",TPM
3153,50,Myeloid,U-937,"Pleural effusion",12.4,"Cancer cell line",TPM
3154,50,Lymphoid,Daudi,"Orbital biopsy"," 7.7","Cancer cell line",TPM
3155,50,Lymphoid,HDLM-2,"Pleural effusion",16.0,"Cancer cell line",TPM
3156,50,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",10.1,"Cancer cell line",TPM
3157,50,Lymphoid,MOLT-4,"Peripheral blood",11.2,"Cancer cell line",TPM
3158,50,Lymphoid,REH,"Peripheral blood"," 8.9","Cancer cell line",TPM
3159,50,Lymphoid,RPMI-8226,"Peripheral blood",27.9,"Cancer cell line",TPM
3160,50,Lymphoid,U-266/70,"Peripheral blood",14.2,"Cancer cell line",TPM
3161,50,Lymphoid,U-266/84,"Peripheral blood",15.1,"Cancer cell line",TPM
3162,50,Lymphoid,U-698,Tonsil,12.4,"Cancer cell line",TPM
3163,50,Lung,A549,Lung," 8.5","Cancer cell line",TPM
3164,50,Lung,HBEC3-KT,"Central lung bronchiole",13.9,"Telomerase immortalized cell line",TPM
3165,50,Lung,SCLC-21H,"Pleural effusion",19.8,"Cancer cell line",TPM
3166,50,Abdominal,CACO-2,Colon,19.5,"Cancer cell line",TPM
3167,50,Abdominal,CAPAN-2,Pancreas,11.4,"Cancer cell line",TPM
3168,50,Abdominal,"Hep G2",Liver," 8.9","Cancer cell line",TPM
3169,50,"Breast, female reproductive system",AN3-CA,"Lymph node ",27.0,"Cancer cell line",TPM
3170,50,"Breast, female reproductive system",EFO-21,Ascites,18.9,"Cancer cell line",TPM
3171,50,"Breast, female reproductive system",HeLa,Cervix,14.5,"Cancer cell line",TPM
3172,50,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",11.8,"Telomerase immortalized cell line",TPM
3173,50,"Breast, female reproductive system",MCF7,"Pleural effusion",13.0,"Cancer cell line",TPM
3174,50,"Breast, female reproductive system",SiHa,Cervix,19.4,"Cancer cell line",TPM
3175,50,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",36.3,"Cancer cell line",TPM
3176,50,"Breast, female reproductive system",T-47d,NA,62.5,"Cancer cell line",TPM
3177,50,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",17.9,"Transformed cell line",TPM
3178,50,"Renal, urinary, male reproductive system",NTERA-2,,21.2,"Cancer cell line",TPM
3179,50,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",16.0,"Cancer cell line",TPM
3180,50,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",14.6,"Telomerase immortalized cell line",TPM
3181,50,"Renal, urinary, male reproductive system",RT4,"Urinary bladder",26.7,"Cancer cell line",TPM
3182,50,Sarcoma,"ASC diff","Adipose tissue",17.2,Uncategorised,TPM
3183,50,Sarcoma,"ASC TERT1","Adipose tissue",16.2,"Telomerase immortalized cell line",TPM
3184,50,Sarcoma,LHCN-M2,NA,23.8,"Telomerase immortalized cell line",TPM
3185,50,Sarcoma,RH-30,"Bone marrow ",27.3,"Cancer cell line",TPM
3186,50,Sarcoma,"U-2 OS",Bone,20.4,"Cancer cell line",TPM
3187,50,Sarcoma,U-2197,Subcutis,25.7,"Cancer cell line",TPM
3188,50,Fibroblast,BJ,Foreskin,16.5,"Finite cell line",TPM
